#Date,Temperature
2017-03-27 06:59:47,3.9
2017-03-27 07:52:35,4.1
2017-03-27 08:55:47,5.1
2017-03-27 09:58:58,5.8
2017-03-27 10:54:10,7.1
2017-03-27 11:50:58,7.7
2017-03-27 12:54:10,8.3
2017-03-27 13:59:46,7.9
2017-03-27 14:52:34,7.7
2017-03-27 15:55:46,7.6
2017-03-27 16:58:58,7.6
2017-03-27 17:53:23,8.2
2017-03-27 18:56:34,8.2
2017-03-27 19:58:58,7.4
2017-03-27 20:54:10,6.9
2017-03-27 21:57:22,6.7
2017-03-27 22:50:58,4.8
2017-03-27 23:55:46,5.6
2017-03-28 00:50:57,5.8
2017-03-28 01:56:33,5.8
2017-03-28 02:50:09,5.4
2017-03-28 03:59:45,5.3
2017-03-28 04:51:45,5.1
2017-03-28 05:54:57,4.8
2017-03-28 06:59:45,4.7
2017-03-28 07:54:57,5.2
2017-03-28 08:58:09,5.6
2017-03-28 09:50:09,6.5
2017-03-28 10:53:21,7.3
2017-03-28 11:55:45,8.6
2017-03-28 12:58:09,8.8
2017-03-28 13:50:09,9.2
2017-03-28 14:52:33,8.7
2017-03-28 15:54:56,7.2
2017-03-28 16:58:08,6.7
2017-03-28 17:50:56,6.7
2017-03-28 18:53:20,5.0
2017-03-28 19:57:20,4.3
2017-03-28 20:38:56,4.3
2017-03-28 21:56:32,4.2
2017-03-28 22:59:44,4.2
2017-03-28 23:53:20,4.2
2017-03-29 00:55:44,4.2
2017-03-29 01:50:56,4.2
2017-03-29 02:53:20,4.2
2017-03-29 03:58:08,4.2
2017-03-29 04:51:44,4.2
2017-03-29 05:56:32,4.3
2017-03-29 06:50:07,4.4
2017-03-29 07:55:43,4.3
2017-03-29 08:50:55,4.4
2017-03-29 09:56:32,5.1
2017-03-29 10:58:55,6.6
2017-03-29 11:50:55,6.2
2017-03-29 12:54:07,5.9
2017-03-29 13:50:07,7.5
2017-03-29 14:53:19,7.9
2017-03-29 15:56:31,7.5
2017-03-29 16:50:07,7.6
2017-03-29 17:54:55,7.2
2017-03-29 18:57:19,6.3
2017-03-29 20:00:31,5.7
2017-03-29 20:53:19,3.9
2017-03-29 21:58:07,0.8
2017-03-29 23:00:30,-0.3
2017-03-29 23:52:30,-0.4
2017-03-30 00:52:30,-1.3
2017-03-30 01:50:54,0.1
2017-03-30 02:53:18,0.6
2017-03-30 03:55:42,0.8
2017-03-30 04:58:06,1.1
2017-03-30 05:50:54,1.6
2017-03-30 06:54:06,0.6
2017-03-30 07:56:30,2.2
2017-03-30 08:49:18,4.1
2017-03-30 09:52:30,5.8
2017-03-30 10:55:42,7.2
2017-03-30 11:59:42,6.2
2017-03-30 12:53:18,6.3
2017-03-30 13:56:29,6.1
2017-03-30 14:58:53,5.7
2017-03-30 15:51:41,6.2
2017-03-30 16:54:54,6.8
2017-03-30 17:57:17,7.6
2017-03-30 18:50:53,8.0
2017-03-30 19:54:05,8.0
2017-03-30 20:57:17,8.1
2017-03-30 21:55:41,8.1
2017-03-30 22:14:53,8.0
2017-03-30 23:51:41,7.9
2017-03-31 00:58:05,7.5
2017-03-31 01:27:41,7.4
2017-03-31 02:44:29,7.4
2017-03-31 03:38:05,7.4
2017-03-31 04:53:17,7.6
2017-03-31 05:52:28,7.8
2017-03-31 06:56:28,7.8
2017-03-31 07:58:52,8.0
2017-03-31 08:55:41,8.4
2017-03-31 09:58:04,8.7
2017-03-31 10:50:04,9.9
2017-03-31 11:53:16,10.3
2017-03-31 12:45:16,12.7
2017-03-31 13:50:07,12.9
2017-03-31 13:50:07,12.9
2017-03-31 15:58:52,15.4
2017-03-31 16:51:40,14.9
2017-03-31 17:50:52,13.8
2017-03-31 18:57:16,13.1
2017-03-31 19:58:04,11.9
2017-03-31 20:51:40,11.2
2017-03-31 21:58:03,10.9
2017-03-31 22:56:27,10.4
2017-03-31 23:50:03,9.9
2017-04-01 00:54:04,9.8
2017-04-01 01:58:05,9.8
2017-04-01 02:51:39,9.3
2017-04-01 03:56:27,9.2
2017-04-01 04:58:51,9.0
2017-04-01 05:51:39,8.5
2017-04-01 06:58:51,8.8
2017-04-01 07:58:03,8.9
2017-04-01 08:50:51,8.9
2017-04-01 09:55:39,9.8
2017-04-01 10:58:51,11.0
2017-04-01 11:51:39,10.8
2017-04-01 12:56:26,12.3
2017-04-01 13:53:14,13.5
2017-04-01 14:59:38,13.9
2017-04-01 15:51:38,12.9
2017-04-01 16:54:03,11.5
2017-04-01 17:57:14,10.9
2017-04-01 18:50:02,10.2
2017-04-01 19:52:26,8.8
2017-04-01 20:56:26,8.6
2017-04-01 21:58:50,8.0
2017-04-01 22:50:50,7.7
2017-04-01 23:53:14,6.9
2017-04-02 00:55:38,6.6
2017-04-02 01:58:02,6.7
2017-04-02 02:50:02,6.7
2017-04-02 03:52:25,6.7
2017-04-02 04:54:49,6.3
2017-04-02 05:57:13,6.1
2017-04-02 06:59:37,6.2
2017-04-02 07:52:25,6.3
2017-04-02 08:54:49,7.9
2017-04-02 09:57:13,8.2
2017-04-02 10:54:01,10.3
2017-04-02 11:58:01,14.6
2017-04-02 12:53:13,13.2
2017-04-02 13:58:01,13.8
2017-04-02 14:57:13,15.3
2017-04-02 15:51:37,15.2
2017-04-02 16:54:49,13.9
2017-04-02 17:57:13,12.7
2017-04-02 18:59:37,10.3
2017-04-02 19:53:12,9.1
2017-04-02 20:55:36,7.7
2017-04-02 21:59:36,7.1
2017-04-02 22:52:24,7.1
2017-04-02 23:57:12,7.1
2017-04-03 01:00:24,7.1
2017-04-03 01:55:36,7.2
2017-04-03 02:50:00,6.8
2017-04-03 03:55:36,6.7
2017-04-03 04:58:00,6.5
2017-04-03 05:52:24,6.4
2017-04-03 06:54:48,6.4
2017-04-03 07:58:00,7.0
2017-04-03 09:00:25,8.3
2017-04-03 09:52:24,11.4
2017-04-03 10:54:47,15.7
2017-04-03 11:57:11,11.9
2017-04-03 12:59:35,12.9
2017-04-03 13:51:35,12.9
2017-04-03 14:53:59,12.7
2017-04-03 15:56:23,12.2
2017-04-03 16:58:47,10.9
2017-04-03 17:51:35,10.7
2017-04-03 18:55:36,9.4
2017-04-03 19:50:47,6.6
2017-04-03 20:55:35,4.7
2017-04-03 21:59:35,4.3
2017-04-03 22:53:12,3.7
2017-04-03 23:50:47,3.7
2017-04-04 00:56:23,4.1
2017-04-04 01:56:23,4.3
2017-04-04 02:52:24,4.1
2017-04-04 03:49:58,4.3
2017-04-04 04:54:46,4.1
2017-04-04 05:58:46,4.1
2017-04-04 06:57:58,4.2
2017-04-04 07:49:59,4.8
2017-04-04 08:53:58,5.5
2017-04-04 09:56:22,6.1
2017-04-04 10:50:46,7.8
2017-04-04 11:53:10,10.1
2017-04-04 12:57:10,9.9
2017-04-04 13:53:10,10.8
2017-04-04 14:57:58,12.1
2017-04-04 16:00:22,11.8
2017-04-04 16:57:57,12.0
2017-04-04 16:57:57,12.0
2017-04-04 16:57:57,12.0
2017-04-04 16:57:57,12.0
2017-04-04 16:57:57,12.0
2017-04-04 21:53:57,9.2
2017-04-04 22:56:21,8.8
2017-04-04 23:58:45,7.9
2017-04-05 00:57:09,7.2
2017-04-05 02:00:21,4.9
2017-04-05 02:52:21,4.9
2017-04-05 03:54:45,4.6
2017-04-05 04:57:09,5.5
2017-04-05 06:00:21,5.7
2017-04-05 06:52:21,5.6
2017-04-05 07:54:45,5.6
2017-04-05 08:57:08,9.4
2017-04-05 09:49:56,10.2
2017-04-05 10:53:08,13.5
2017-04-05 11:55:32,10.1
2017-04-05 12:58:44,9.9
2017-04-05 13:50:44,10.2
2017-04-05 14:53:56,10.6
2017-04-05 15:56:20,9.4
2017-04-05 16:58:44,8.4
2017-04-05 17:53:56,7.6
2017-04-05 18:52:20,7.4
2017-04-05 21:00:20,6.4
2017-04-05 21:54:44,5.7
2017-04-05 22:57:56,4.6
2017-04-05 23:51:32,4.2
2017-04-06 00:55:32,3.4
2017-04-06 01:59:32,2.6
2017-04-06 02:54:44,1.4
2017-04-06 03:49:55,1.2
2017-04-06 04:59:31,1.2
2017-04-06 05:53:55,0.7
2017-04-06 06:52:19,-1.5
2017-04-06 07:57:07,-0.5
2017-04-06 09:00:19,7.1
2017-04-06 09:53:55,8.7
2017-04-06 10:57:07,10.3
2017-04-06 12:00:19,11.6
2017-04-06 12:53:07,10.6
2017-04-06 13:57:07,10.5
2017-04-06 14:59:30,9.8
2017-04-06 15:52:18,9.4
2017-04-06 16:54:42,8.4
2017-04-06 17:57:06,7.6
2017-04-06 19:00:18,7.4
2017-04-06 19:54:42,7.3
2017-04-06 21:00:19,7.2
2017-04-06 21:53:54,7.2
2017-04-06 22:58:42,7.3
2017-04-06 23:57:06,7.1
2017-04-07 00:54:42,6.5
2017-04-07 01:50:42,6.4
2017-04-07 03:00:18,5.8
2017-04-07 03:57:54,5.1
2017-04-07 04:55:30,4.1
2017-04-07 05:49:06,3.8
2017-04-07 06:53:53,4.2
2017-04-07 07:57:53,5.1
2017-04-07 08:50:41,10.3
2017-04-07 09:56:17,15.1
2017-04-07 10:59:29,18.3
2017-04-07 11:54:41,14.6
2017-04-07 12:57:05,14.8
2017-04-07 13:59:29,15.3
2017-04-07 14:52:17,15.7
2017-04-07 15:54:41,16.1
2017-04-07 16:57:05,15.1
2017-04-07 17:59:29,13.8
2017-04-07 18:51:29,13.9
2017-04-07 19:53:53,9.7
2017-04-07 20:56:17,7.3
2017-04-07 21:59:29,5.4
2017-04-07 22:51:29,4.9
2017-04-07 23:53:52,4.0
2017-04-08 00:56:17,2.8
2017-04-08 01:59:28,1.6
2017-04-08 02:51:28,0.9
2017-04-08 03:53:53,1.6
2017-04-08 04:56:16,3.3
2017-04-08 05:58:40,4.6
2017-04-08 06:50:40,5.1
2017-04-08 07:53:04,6.4
2017-04-08 08:55:28,8.1
2017-04-08 09:57:52,10.4
2017-04-08 10:57:05,13.9
2017-04-08 11:51:28,11.8
2017-04-08 12:55:27,12.6
2017-04-08 13:57:51,12.5
2017-04-08 14:49:51,14.2
2017-04-08 15:52:17,13.1
2017-04-08 16:54:39,12.3
2017-04-08 17:57:03,10.8
2017-04-08 18:59:27,9.9
2017-04-08 19:51:28,8.1
2017-04-08 20:54:40,7.0
2017-04-08 21:57:51,6.8
2017-04-08 22:50:39,6.2
2017-04-08 23:53:03,5.6
2017-04-09 00:55:27,5.0
2017-04-09 01:57:51,4.8
2017-04-09 02:49:51,4.8
2017-04-09 03:52:15,6.5
2017-04-09 04:54:38,5.4
2017-04-09 05:57:05,5.8
2017-04-09 06:59:26,5.8
2017-04-09 07:51:26,7.1
2017-04-09 08:53:50,8.4
2017-04-09 09:56:14,9.1
2017-04-09 10:58:38,10.2
2017-04-09 11:50:38,11.2
2017-04-09 12:53:04,11.5
2017-04-09 13:56:15,12.1
2017-04-09 15:00:14,11.7
2017-04-09 15:52:14,12.2
2017-04-09 16:54:38,12.1
2017-04-09 17:57:02,10.2
2017-04-09 18:59:26,9.4
2017-04-09 19:51:28,7.9
2017-04-09 20:54:37,6.6
2017-04-09 21:57:01,6.2
2017-04-09 23:00:20,5.6
2017-04-09 23:52:13,7.2
2017-04-10 00:54:37,7.0
2017-04-10 01:57:49,6.0
2017-04-10 02:50:37,5.8
2017-04-10 03:53:49,6.9
2017-04-10 04:56:15,7.3
2017-04-10 05:58:37,9.2
2017-04-10 06:50:38,8.8
2017-04-10 07:53:49,8.6
2017-04-10 08:57:01,8.3
2017-04-10 09:50:37,8.7
2017-04-10 10:53:49,14.6
2017-04-10 11:50:36,10.2
2017-04-10 12:50:36,9.8
2017-04-10 13:55:24,10.2
2017-04-10 14:49:00,10.7
2017-04-10 15:50:36,10.3
2017-04-10 16:50:37,9.7
2017-04-10 17:54:36,8.9
2017-04-10 18:59:24,8.1
2017-04-10 19:51:24,7.5
2017-04-10 20:56:12,6.4
2017-04-10 21:58:36,5.8
2017-04-10 22:50:36,5.8
2017-04-10 23:53:00,5.1
2017-04-11 00:55:24,4.2
2017-04-11 01:57:48,3.8
2017-04-11 03:00:11,4.8
2017-04-11 03:53:47,3.6
2017-04-11 04:56:59,2.5
2017-04-11 05:59:23,3.3
2017-04-11 06:51:23,1.9
2017-04-11 07:53:47,3.6
2017-04-11 08:56:11,9.8
2017-04-11 09:58:35,17.7
2017-04-11 10:50:35,17.9
2017-04-11 11:52:59,10.0
2017-04-11 12:55:23,9.9
2017-04-11 13:57:47,9.7
2017-04-11 15:00:11,9.7
2017-04-11 15:52:11,8.9
2017-04-11 16:54:35,8.1
2017-04-11 17:56:59,8.3
2017-04-11 18:59:22,6.7
2017-04-11 19:51:22,6.2
2017-04-11 20:53:46,6.4
2017-04-11 21:56:10,6.2
2017-04-11 22:58:34,4.7
2017-04-11 23:50:34,4.5
2017-04-12 00:52:58,4.8
2017-04-12 01:55:22,5.2
2017-04-12 02:57:46,6.4
2017-04-12 04:00:10,6.7
2017-04-12 04:52:10,6.7
2017-04-12 05:54:34,6.9
2017-04-12 06:57:46,6.9
2017-04-12 08:00:10,6.9
2017-04-12 08:52:10,7.9
2017-04-12 09:54:33,8.9
2017-04-12 10:56:57,10.7
2017-04-12 11:59:21,10.2
2017-04-12 12:51:21,11.7
2017-04-12 13:53:45,11.3
2017-04-12 14:56:09,12.1
2017-04-12 15:58:33,10.7
2017-04-12 16:51:21,9.7
2017-04-12 17:53:45,8.9
2017-04-12 18:57:45,8.4
2017-04-12 19:49:45,7.5
2017-04-12 20:54:33,6.9
2017-04-12 21:56:57,6.9
2017-04-12 22:59:21,7.0
2017-04-12 23:52:09,7.0
2017-04-13 00:54:32,6.9
2017-04-13 01:56:56,6.7
2017-04-13 02:59:20,6.6
2017-04-13 03:51:20,6.6
2017-04-13 04:53:44,6.5
2017-04-13 05:57:44,6.4
2017-04-13 07:00:08,6.7
2017-04-13 07:52:08,4.7
2017-04-13 08:54:33,6.0
2017-04-13 09:56:56,7.5
2017-04-13 10:59:21,7.7
2017-04-13 11:51:20,9.0
2017-04-13 12:54:32,9.4
2017-04-13 13:56:56,9.7
2017-04-13 15:00:07,9.7
2017-04-13 15:53:44,10.4
2017-04-13 16:56:55,10.8
2017-04-13 17:52:55,9.2
2017-04-13 18:57:43,8.2
2017-04-13 19:55:19,7.2
2017-04-13 20:57:44,6.2
2017-04-13 21:52:07,5.1
2017-04-13 22:56:55,5.6
2017-04-13 23:52:07,5.9
2017-04-14 01:00:07,5.1
2017-04-14 01:56:07,4.9
2017-04-14 03:00:07,5.9
2017-04-14 03:53:43,5.3
2017-04-14 04:57:43,3.4
2017-04-14 05:51:19,2.6
2017-04-14 06:59:18,2.4
2017-04-14 07:53:43,3.4
2017-04-14 08:58:30,10.2
2017-04-14 09:47:18,13.2
2017-04-14 10:52:06,15.7
2017-04-14 11:46:30,9.2
2017-04-14 12:56:06,8.0
2017-04-14 13:58:30,7.6
2017-04-14 14:51:18,7.8
2017-04-14 15:54:30,7.4
2017-04-14 16:56:54,6.8
2017-04-14 17:59:18,5.7
2017-04-14 18:51:18,5.2
2017-04-14 19:54:30,2.4
2017-04-14 20:57:42,0.6
2017-04-14 21:52:53,-0.4
2017-04-14 22:55:17,-1.9
2017-04-14 23:57:41,-2.9
2017-04-15 01:00:05,-2.8
2017-04-15 01:52:05,-2.7
2017-04-15 02:54:29,-3.1
2017-04-15 03:57:41,-2.3
2017-04-15 05:00:05,-1.9
2017-04-15 05:52:05,-0.6
2017-04-15 06:54:29,0.2
2017-04-15 07:57:41,1.5
2017-04-15 09:00:06,3.4
2017-04-15 09:52:05,6.3
2017-04-15 10:54:29,8.1
2017-04-15 11:59:17,7.7
2017-04-15 12:51:16,8.9
2017-04-15 13:53:40,8.9
2017-04-15 14:52:52,9.4
2017-04-15 15:59:16,9.1
2017-04-15 16:51:16,8.1
2017-04-15 17:53:40,7.1
2017-04-15 18:56:04,5.8
2017-04-15 19:58:28,4.6
2017-04-15 20:50:28,2.8
2017-04-15 21:52:52,1.0
2017-04-15 22:55:16,1.1
2017-04-15 23:57:40,0.7
2017-04-16 01:00:04,0.3
2017-04-16 01:52:04,-0.4
2017-04-16 02:54:28,-1.4
2017-04-16 03:56:52,-3.2
2017-04-16 04:59:15,-4.0
2017-04-16 05:52:03,-4.1
2017-04-16 06:54:27,-1.4
2017-04-16 07:56:51,0.8
2017-04-16 08:59:15,4.2
2017-04-16 09:51:15,7.4
2017-04-16 10:53:39,7.7
2017-04-16 11:57:40,9.9
2017-04-16 13:00:04,9.2
2017-04-16 13:52:03,7.8
2017-04-16 14:55:15,7.4
2017-04-16 15:57:39,6.4
2017-04-16 17:00:07,6.0
2017-04-16 17:52:03,4.7
2017-04-16 18:54:27,3.1
2017-04-16 19:56:50,1.9
2017-04-16 20:59:14,1.2
2017-04-16 21:51:14,1.1
2017-04-16 22:53:38,0.7
2017-04-16 23:56:02,0.7
2017-04-17 00:58:27,1.0
2017-04-17 01:50:26,0.8
2017-04-17 02:52:50,0.8
2017-04-17 03:55:14,0.6
2017-04-17 04:57:38,0.6
2017-04-17 06:00:02,0.0
2017-04-17 06:52:02,1.1
2017-04-17 07:54:26,2.6
2017-04-17 08:56:50,3.6
2017-04-17 09:59:14,6.4
2017-04-17 10:51:14,8.3
2017-04-17 11:53:37,8.6
2017-04-17 12:56:01,8.1
2017-04-17 14:00:01,7.1
2017-04-17 14:53:37,7.7
2017-04-17 15:57:37,8.2
2017-04-17 16:51:13,7.9
2017-04-17 17:54:25,5.4
2017-04-17 18:56:49,4.9
2017-04-17 19:59:13,4.2
2017-04-17 20:51:13,1.5
2017-04-17 21:53:37,-0.1
2017-04-17 22:56:01,-1.3
2017-04-17 23:58:25,-2.7
2017-04-18 00:50:25,-3.0
2017-04-18 01:52:49,-1.8
2017-04-18 02:55:13,-3.1
2017-04-18 03:57:36,-4.1
2017-04-18 05:00:00,-5.1
2017-04-18 05:52:00,-5.3
2017-04-18 06:55:13,-4.2
2017-04-18 07:59:12,-0.9
2017-04-18 08:52:48,3.9
2017-04-18 09:55:12,9.2
2017-04-18 10:57:36,12.2
2017-04-18 12:00:00,7.2
2017-04-18 12:52:00,5.8
2017-04-18 13:54:24,6.8
2017-04-18 14:56:48,7.3
2017-04-18 15:59:12,6.2
2017-04-18 16:51:12,6.8
2017-04-18 17:53:35,6.7
2017-04-18 18:56:47,4.6
2017-04-18 19:59:59,2.6
2017-04-18 20:53:35,0.0
2017-04-18 21:56:47,-1.9
2017-04-18 22:51:12,-3.3
2017-04-18 23:55:59,-4.3
2017-04-19 00:59:59,-4.9
2017-04-19 01:55:59,-5.7
2017-04-19 02:53:35,-6.2
2017-04-19 03:49:35,-6.6
2017-04-19 04:59:59,-6.9
2017-04-19 05:54:23,-7.1
2017-04-19 06:56:47,-6.5
2017-04-19 07:52:47,-4.8
2017-04-19 08:58:22,7.0
2017-04-19 09:52:46,15.7
2017-04-19 10:55:10,9.7
2017-04-19 11:58:23,11.2
2017-04-19 12:52:46,9.8
2017-04-19 13:55:58,9.3
2017-04-19 14:50:22,9.4
2017-04-19 15:57:34,8.7
2017-04-19 16:50:23,8.6
2017-04-19 17:54:22,7.2
2017-04-19 18:59:10,5.9
2017-04-19 19:52:46,4.2
2017-04-19 20:55:59,2.3
2017-04-19 21:59:10,3.1
2017-04-19 22:51:58,0.8
2017-04-19 23:54:21,4.2
2017-04-20 00:56:45,5.1
2017-04-20 01:59:10,5.1
2017-04-20 02:51:57,5.1
2017-04-20 03:54:23,5.3
2017-04-20 04:56:45,5.6
2017-04-20 05:59:09,5.4
2017-04-20 06:51:09,5.6
2017-04-20 07:56:45,5.7
2017-04-20 08:59:57,5.4
2017-04-20 09:52:45,5.9
2017-04-20 10:55:09,6.2
2017-04-20 11:50:21,5.9
2017-04-20 12:53:34,6.4
2017-04-20 13:56:45,6.7
2017-04-20 14:53:32,6.9
2017-04-20 15:55:56,7.1
2017-04-20 16:58:20,7.2
2017-04-20 17:51:56,7.9
2017-04-20 18:55:09,7.7
2017-04-20 19:59:56,7.5
2017-04-20 20:56:44,7.6
2017-04-20 21:51:56,7.6
2017-04-20 22:54:20,7.8
2017-04-20 23:56:44,8.0
2017-04-21 00:23:08,7.9
2017-04-21 00:23:08,7.9
2017-04-21 02:52:44,7.7
2017-04-21 03:48:44,7.6
2017-04-21 04:55:56,7.1
2017-04-21 05:58:20,6.6
2017-04-21 06:54:19,6.8
2017-04-21 07:56:44,8.1
2017-04-21 08:51:55,9.7
2017-04-21 09:59:07,10.7
2017-04-21 10:51:07,10.6
2017-04-21 11:53:31,11.9
2017-04-21 12:58:19,11.6
2017-04-21 13:52:44,11.7
2017-04-21 14:57:31,11.4
2017-04-21 15:54:19,10.0
2017-04-21 16:57:31,9.7
2017-04-21 17:53:31,9.0
2017-04-21 18:58:19,7.8
2017-04-21 19:50:19,6.8
2017-04-21 20:52:43,6.6
2017-04-21 21:51:07,6.2
2017-04-21 22:51:06,5.1
2017-04-21 23:55:06,4.3
2017-04-22 00:57:30,3.9
2017-04-22 01:50:18,3.5
2017-04-22 02:56:42,2.8
2017-04-22 03:49:30,2.8
2017-04-22 04:57:30,2.6
2017-04-22 05:50:18,2.3
2017-04-22 06:53:30,2.6
2017-04-22 07:59:54,5.8
2017-04-22 08:51:54,9.9
2017-04-22 09:55:06,17.8
2017-04-22 10:59:06,17.7
2017-04-22 11:58:18,11.0
2017-04-22 12:51:05,11.6
2017-04-22 13:53:29,12.3
2017-04-22 14:58:17,13.4
2017-04-22 15:51:05,12.6
2017-04-22 16:53:29,12.2
2017-04-22 17:55:53,10.4
2017-04-22 18:58:17,8.7
2017-04-22 19:50:17,7.4
2017-04-22 20:53:29,4.2
2017-04-22 21:57:29,1.6
2017-04-22 22:58:17,1.3
2017-04-22 23:51:53,0.5
2017-04-23 00:55:53,-1.6
2017-04-23 01:51:53,-2.4
2017-04-23 02:56:41,-3.2
2017-04-23 03:59:53,-3.8
2017-04-23 04:51:52,-4.5
2017-04-23 05:54:16,-4.6
2017-04-23 06:57:28,-3.9
2017-04-23 07:59:52,-0.7
2017-04-23 08:52:40,9.7
2017-04-23 09:55:52,19.6
2017-04-23 10:58:16,17.7
2017-04-23 11:51:52,9.4
2017-04-23 12:58:16,9.1
2017-04-23 13:50:16,8.6
2017-04-23 14:53:28,8.2
2017-04-23 15:55:52,8.3
2017-04-23 16:59:04,7.7
2017-04-23 17:51:52,7.3
2017-04-23 18:56:40,6.8
2017-04-23 19:50:15,5.9
2017-04-23 20:55:52,4.1
2017-04-23 21:50:16,3.5
2017-04-23 22:54:15,3.9
2017-04-23 23:56:39,4.3
2017-04-24 00:55:51,4.4
2017-04-24 01:49:27,5.0
2017-04-24 02:55:03,5.2
2017-04-24 03:47:51,4.9
2017-04-24 04:58:15,4.6
2017-04-24 05:52:39,4.4
2017-04-24 06:59:03,4.8
2017-04-24 07:51:03,4.7
2017-04-24 08:53:27,4.1
2017-04-24 09:55:51,5.7
2017-04-24 10:58:14,6.5
2017-04-24 11:50:14,10.3
2017-04-24 12:52:38,9.1
2017-04-24 13:55:02,9.2
2017-04-24 14:57:26,9.1
2017-04-24 15:59:50,8.7
2017-04-24 16:53:26,8.4
2017-04-24 17:52:38,7.7
2017-04-24 18:58:14,6.7
2017-04-24 19:52:38,5.3
2017-04-24 20:58:14,3.8
2017-04-24 21:53:26,3.4
2017-04-24 22:59:50,3.8
2017-04-24 23:54:14,3.4
2017-04-25 00:59:50,3.1
2017-04-25 01:59:49,3.2
2017-04-25 02:56:37,3.3
2017-04-25 03:52:37,3.1
2017-04-25 04:58:13,3.1
2017-04-25 05:54:13,2.6
2017-04-25 06:54:13,2.4
2017-04-25 07:57:25,3.2
2017-04-25 08:51:01,2.8
2017-04-25 09:51:49,3.3
2017-04-25 10:56:37,6.5
2017-04-25 11:54:14,8.2
2017-04-25 12:50:13,8.9
2017-04-25 13:51:49,9.2
2017-04-25 14:52:37,8.3
2017-04-25 15:59:49,7.9
2017-04-25 16:52:36,7.5
2017-04-25 17:56:36,5.8
2017-04-25 18:59:48,5.3
2017-04-25 19:56:36,4.4
2017-04-25 20:51:00,2.2
2017-04-25 21:55:00,1.3
2017-04-25 22:59:00,1.0
2017-04-25 23:51:48,0.3
2017-04-26 00:50:13,-0.7
2017-04-26 01:50:12,-1.1
2017-04-26 02:59:48,-3.1
2017-04-26 03:53:24,-3.3
2017-04-26 04:58:12,-3.2
2017-04-26 05:55:48,-3.9
2017-04-26 06:51:00,-3.0
2017-04-26 07:51:00,-0.4
2017-04-26 08:55:47,12.5
2017-04-26 09:50:11,17.4
2017-04-26 10:56:36,17.1
2017-04-26 11:51:47,9.9
2017-04-26 12:55:47,9.1
2017-04-26 13:58:59,9.7
2017-04-26 14:51:47,9.2
2017-04-26 15:54:11,8.6
2017-04-26 16:56:35,8.5
2017-04-26 17:59:47,7.6
2017-04-26 18:51:47,6.8
2017-04-26 19:54:11,5.6
2017-04-26 20:57:23,2.6
2017-04-26 21:57:23,0.3
2017-04-26 22:54:11,-1.4
2017-04-26 23:57:22,-2.6
2017-04-27 00:58:10,-2.8
2017-04-27 01:50:58,-3.6
2017-04-27 02:54:10,-4.1
2017-04-27 03:56:34,-4.5
2017-04-27 04:50:10,-4.9
2017-04-27 05:54:58,-4.9
2017-04-27 06:58:58,-4.1
2017-04-27 07:53:22,0.7
2017-04-27 08:57:22,13.2
2017-04-27 09:59:46,14.8
2017-04-27 10:51:47,17.6
2017-04-27 11:54:58,12.0
2017-04-27 12:51:46,11.3
2017-04-27 13:50:10,12.6
2017-04-27 14:53:21,11.2
2017-04-27 15:50:57,10.7
2017-04-27 16:56:34,10.8
2017-04-27 17:55:45,10.1
2017-04-27 18:58:10,8.0
2017-04-27 19:50:09,7.2
2017-04-27 20:53:21,5.6
2017-04-27 21:58:09,5.7
2017-04-27 22:50:11,5.1
2017-04-27 23:52:33,4.8
2017-04-28 00:54:57,4.9
2017-04-28 01:57:21,4.8
2017-04-28 02:59:45,4.7
2017-04-28 03:51:45,4.7
2017-04-28 04:54:09,4.5
2017-04-28 05:57:21,3.9
2017-04-28 06:59:44,4.1
2017-04-28 07:51:44,4.7
2017-04-28 08:54:08,5.3
2017-04-28 09:57:20,5.9
2017-04-28 10:59:44,6.2
2017-04-28 11:51:44,5.6
2017-04-28 12:54:08,5.9
2017-04-28 13:57:20,7.1
2017-04-28 14:59:44,7.1
2017-04-28 15:51:44,6.1
2017-04-28 16:54:08,5.7
2017-04-28 17:56:33,6.0
2017-04-28 18:27:44,5.6
2017-04-28 18:27:44,5.6
2017-04-28 18:27:44,5.6
2017-04-28 21:01:19,5.3
2017-04-28 21:01:19,5.3
2017-04-28 21:01:19,5.3
2017-04-28 21:01:19,5.3
2017-04-28 21:01:19,5.3
2017-04-28 21:01:19,5.3
2017-04-28 21:01:19,5.3
2017-04-28 21:01:19,5.3
2017-04-28 21:01:19,5.3
2017-04-28 21:01:19,5.3
2017-04-28 21:01:19,5.3
2017-04-29 08:58:56,12.1
2017-04-29 09:54:08,12.9
2017-04-29 10:58:55,13.1
2017-04-29 11:54:07,10.4
2017-04-29 12:40:30,12.7
2017-04-29 13:36:30,10.2
2017-04-29 14:50:54,12.1
2017-04-29 15:46:06,10.3
2017-04-29 16:26:06,12.1
2017-04-29 17:50:55,11.6
2017-04-29 18:42:06,11.6
2017-04-29 19:18:54,10.1
2017-04-29 19:18:54,10.1
2017-04-29 19:18:54,10.1
2017-04-29 19:18:54,10.1
2017-04-29 19:18:54,10.1
2017-04-29 19:18:54,10.1
2017-04-29 19:18:54,10.1
2017-04-29 19:18:54,10.1
2017-04-29 19:18:54,10.1
2017-04-29 19:18:54,10.1
2017-04-29 19:18:54,10.1
2017-04-29 19:18:54,10.1
2017-04-29 19:18:54,10.1
2017-04-30 08:50:10,7.8
2017-04-30 09:02:53,10.4
